game_index,0,# time, 2022-11-26 22:43:26, num_playouts,500, win_ratio, 0.0, win, 0, lose, 10, tie,0
game_index,25,# time, 2022-11-26 23:34:26, num_playouts,500, win_ratio, 0.1, win, 1, lose, 9, tie,0
game_index,50,# time, 2022-11-27 00:22:43, num_playouts,500, win_ratio, 0.0, win, 0, lose, 10, tie,0
game_index,75,# time, 2022-11-27 01:09:44, num_playouts,500, win_ratio, 0.2, win, 2, lose, 8, tie,0
game_index,100,# time, 2022-11-27 01:56:33, num_playouts,500, win_ratio, 0.3, win, 3, lose, 7, tie,0
game_index,125,# time, 2022-11-27 02:40:40, num_playouts,500, win_ratio, 0.5, win, 5, lose, 5, tie,0
game_index,150,# time, 2022-11-27 03:22:03, num_playouts,500, win_ratio, 0.4, win, 4, lose, 6, tie,0
game_index,175,# time, 2022-11-27 04:02:29, num_playouts,500, win_ratio, 0.2, win, 2, lose, 8, tie,0
game_index,200,# time, 2022-11-27 04:40:22, num_playouts,500, win_ratio, 0.6, win, 6, lose, 4, tie,0
game_index,225,# time, 2022-11-27 05:19:28, num_playouts,500, win_ratio, 0.7, win, 7, lose, 3, tie,0
game_index,250,# time, 2022-11-27 05:55:12, num_playouts,500, win_ratio, 0.5, win, 5, lose, 5, tie,0
game_index,275,# time, 2022-11-27 06:29:47, num_playouts,500, win_ratio, 0.6, win, 6, lose, 4, tie,0
game_index,300,# time, 2022-11-27 07:05:50, num_playouts,500, win_ratio, 0.9, win, 9, lose, 1, tie,0
game_index,325,# time, 2022-11-27 07:37:46, num_playouts,1000, win_ratio, 0.8, win, 8, lose, 2, tie,0
game_index,350,# time, 2022-11-27 08:09:45, num_playouts,1000, win_ratio, 0.7, win, 7, lose, 3, tie,0
game_index,375,# time, 2022-11-27 08:42:36, num_playouts,1000, win_ratio, 0.7, win, 7, lose, 3, tie,0
game_index,400,# time, 2022-11-27 09:17:36, num_playouts,1000, win_ratio, 0.8, win, 8, lose, 2, tie,0
game_index,425,# time, 2022-11-27 09:52:29, num_playouts,1000, win_ratio, 0.8, win, 8, lose, 2, tie,0
game_index,450,# time, 2022-11-27 10:24:28, num_playouts,1000, win_ratio, 1.0, win, 10, lose, 0, tie,0
